avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,ultimate_black_user,weekday_pct,longterm_user
3.16,5.0,5.0,1.0,King's Landing,2014-02-26,iPhone,2014-01-28,0.0,5,True,80.0,0
3.14,5.0,5.0,1.0,Winterfell,2014-02-19,iPhone,2014-01-07,0.0,0,False,100.0,0
1.57,5.0,4.5,1.0,King's Landing,2014-06-21,iPhone,2014-01-24,0.0,1,True,83.3,0
1.38,5.0,5.0,1.0,Astapor,2014-01-29,iPhone,2014-01-24,0.0,2,True,100.0,0
4.72,5.0,4.7,1.0,King's Landing,2014-06-19,iPhone,2014-01-06,0.0,1,False,100.0,1
15.61,5.0,4.6015592912744685,1.0,Winterfell,2014-02-12,Android,2014-01-25,0.0,2,True,100.0,0
6.43,5.0,4.5,1.0,Astapor,2014-04-05,iPhone,2014-01-29,0.0,4,False,80.0,0
1.08,5.0,5.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,1,True,100.0,0
2.11,4.0,5.0,1.0,King's Landing,2014-01-05,Android,2014-01-03,0.0,3,False,33.3,0
4.36,4.9,4.9,1.0,Astapor,2014-05-22,iPhone,2014-01-15,0.0,2,False,84.6,0
8.27,5.0,4.0,1.06,Astapor,2014-03-06,Android,2014-01-12,11.1,2,False,100.0,0
8.1,5.0,4.6015592912744685,1.0,Winterfell,2014-01-26,Android,2014-01-25,0.0,1,False,0.0,0
16.8,5.0,4.6015592912744685,1.0,Winterfell,2014-03-27,Android,2014-01-15,0.0,0,True,100.0,0
3.49,4.8,4.0,1.0,Winterfell,2014-06-22,iPhone,2014-01-27,0.0,3,False,50.0,0
1.27,4.8,4.2,1.06,Winterfell,2014-06-10,Android,2014-01-21,3.2,7,False,100.0,0
3.06,4.7,4.4,1.0,Winterfell,2014-06-29,Android,2014-01-30,0.0,9,True,65.2,0
2.08,2.0,4.6015592912744685,1.0,Winterfell,2014-02-27,Android,2014-01-22,0.0,0,False,100.0,0
1.99,3.5,5.0,1.25,Astapor,2014-01-26,iPhone,2014-01-09,50.0,2,False,0.0,0
3.16,5.0,3.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0,0
6.88,5.0,4.8,1.0,Winterfell,2014-04-27,iPhone,2014-01-18,0.0,2,False,20.0,0
4.35,5.0,4.8,1.0,Winterfell,2014-06-07,iPhone,2014-01-19,0.0,0,True,87.5,0
17.01,5.0,5.0,1.0,King's Landing,2014-04-02,Android,2014-01-12,0.0,1,False,50.0,0
1.97,4.9,3.7,1.03,Winterfell,2014-06-29,iPhone,2014-01-23,4.9,16,False,68.9,1
4.66,4.2,5.0,1.0,Astapor,2014-05-17,iPhone,2014-01-11,0.0,7,False,75.0,0
3.97,4.9,4.8,1.0,Winterfell,2014-06-28,Android,2014-01-26,0.0,10,False,80.4,1
12.92,4.4,5.0,1.0,Winterfell,2014-05-18,Android,2014-01-20,0.0,2,True,33.3,0
2.19,5.0,4.8,1.0,Winterfell,2014-04-19,Android,2014-01-15,0.0,3,False,100.0,0
1.44,5.0,5.0,1.0,Astapor,2014-01-25,iPhone,2014-01-24,0.0,1,False,100.0,0
3.3,4.3,3.7,1.31,Astapor,2014-03-23,iPhone,2014-01-25,25.0,2,False,0.0,0
2.03,5.0,4.8,1.0,Astapor,2014-05-07,iPhone,2014-01-26,0.0,3,False,60.0,0
2.19,4.8,5.0,1.11,King's Landing,2014-06-29,iPhone,2014-01-28,11.1,0,False,11.1,1
8.29,5.0,5.0,1.0,Winterfell,2014-01-26,Android,2014-01-25,0.0,2,True,0.0,0
1.84,5.0,5.0,1.0,King's Landing,2014-01-18,Android,2014-01-14,0.0,2,True,100.0,0
4.87,4.8,5.0,1.0,Winterfell,2014-06-23,iPhone,2014-01-04,0.0,0,False,33.3,1
3.62,4.9,3.8,1.21,Astapor,2014-06-01,iPhone,2014-01-27,14.3,2,True,47.6,0
0.77,4.0,5.0,1.0,King's Landing,2014-06-22,iPhone,2014-01-31,0.0,0,True,0.0,0
17.68,4.5,4.6015592912744685,1.0,Winterfell,2014-05-11,iPhone,2014-01-09,0.0,0,True,50.0,0
4.45,5.0,5.0,1.0,Winterfell,2014-01-24,iPhone,2014-01-24,0.0,1,True,100.0,0
2.71,5.0,5.0,1.0,Winterfell,2014-03-15,Android,2014-01-10,0.0,1,True,50.0,0
2.6,5.0,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,2,True,100.0,0
5.82,5.0,4.6015592912744685,1.0,Astapor,2014-02-23,iPhone,2014-01-04,0.0,0,True,0.0,0
2.96,5.0,5.0,1.0,Astapor,2014-01-30,iPhone,2014-01-27,0.0,2,False,100.0,0
2.12,5.0,4.6015592912744685,1.0,Astapor,2014-05-24,Android,2014-01-24,0.0,0,True,0.0,0
2.87,5.0,4.7,1.14,King's Landing,2014-06-28,iPhone,2014-01-31,14.8,11,True,74.1,0
4.8,4.7,5.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-17,0.0,2,False,66.7,1
5.52,4.7,4.7,1.04,Astapor,2014-05-29,Android,2014-01-24,16.7,0,False,83.3,0
8.34,5.0,4.6015592912744685,1.0,Astapor,2014-01-05,Android,2014-01-05,0.0,1,True,0.0,0
17.34,5.0,5.0,1.0,Astapor,2014-03-20,iPhone,2014-01-10,0.0,1,False,100.0,0
4.24,5.0,5.0,1.5,Astapor,2014-05-17,Android,2014-01-03,50.0,0,True,50.0,0
1.76,4.8,5.0,1.1,Winterfell,2014-02-02,Android,2014-01-29,20.0,5,False,60.0,0
3.25,5.0,5.0,1.0,Astapor,2014-05-24,iPhone,2014-01-19,0.0,0,False,0.0,0
6.46,4.5,4.6015592912744685,1.0,Winterfell,2014-04-22,iPhone,2014-01-14,0.0,0,False,100.0,0
4.89,5.0,5.0,1.0,Winterfell,2014-01-07,iPhone,2014-01-05,0.0,1,False,100.0,0
15.08,5.0,5.0,1.0,Astapor,2014-01-29,Android,2014-01-16,0.0,1,False,100.0,0
5.93,4.3,4.5,1.13,Winterfell,2014-01-20,iPhone,2014-01-04,50.0,4,False,50.0,0
8.86,5.0,4.6015592912744685,1.0,Astapor,2014-03-14,iPhone,2014-01-07,0.0,0,False,100.0,0
7.82,4.0,5.0,1.0,Astapor,2014-05-04,Android,2014-01-18,0.0,1,False,0.0,0
4.97,5.0,4.2,1.2,King's Landing,2014-06-23,iPhone,2014-01-19,27.3,0,False,45.5,1
3.25,5.0,5.0,1.0,Astapor,2014-01-24,Android,2014-01-23,0.0,1,False,100.0,0
28.8,5.0,4.6015592912744685,1.0,Winterfell,2014-01-19,Android,2014-01-18,0.0,1,False,0.0,0
4.06,4.8,4.9,1.0,Astapor,2014-06-08,iPhone,2014-01-30,0.0,2,True,72.7,0
3.85,4.9,4.9,1.07,Winterfell,2014-06-03,Android,2014-01-24,5.3,9,False,89.5,0
9.35,5.0,4.9,1.0,Winterfell,2014-03-22,iPhone,2014-01-18,0.0,0,True,100.0,0
1.17,5.0,5.0,1.0,Winterfell,2014-03-23,iPhone,2014-01-25,0.0,0,False,0.0,0
2.95,5.0,5.0,1.0,Winterfell,2014-04-19,iPhone,2014-01-15,0.0,0,False,100.0,0
2.69,5.0,5.0,1.0,King's Landing,2014-02-09,Android,2014-01-05,0.0,0,False,0.0,0
13.09,4.0,4.5,1.0,Astapor,2014-02-13,iPhone,2014-01-12,0.0,1,False,50.0,0
0.96,5.0,4.5,1.0,Winterfell,2014-03-22,iPhone,2014-01-18,0.0,0,False,0.0,0
14.43,5.0,5.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-01,0.0,1,False,0.0,0
2.46,5.0,5.0,1.0,Winterfell,2014-06-06,iPhone,2014-01-16,0.0,0,False,100.0,0
3.83,5.0,4.8,1.0,Astapor,2014-06-01,iPhone,2014-01-25,0.0,3,False,60.0,0
3.88,5.0,4.8,1.1,King's Landing,2014-06-25,Android,2014-01-23,11.5,3,True,100.0,1
15.63,3.0,3.0,1.0,Winterfell,2014-03-03,iPhone,2014-01-18,0.0,0,False,100.0,0
12.41,5.0,5.0,1.0,Astapor,2014-01-21,Android,2014-01-20,0.0,1,False,100.0,0
4.45,5.0,2.0,1.0,Winterfell,2014-01-01,iPhone,2014-01-01,0.0,1,False,100.0,0
7.72,5.0,5.0,1.0,Winterfell,2014-06-05,iPhone,2014-01-22,0.0,0,False,33.3,0
3.22,4.6,4.4,1.0,Winterfell,2014-06-09,iPhone,2014-01-26,0.0,7,True,64.3,0
5.62,4.8,5.0,1.0,King's Landing,2014-06-21,iPhone,2014-01-19,0.0,0,False,100.0,1
1.64,4.5,4.0,1.0,Astapor,2014-01-29,Android,2014-01-27,0.0,2,False,100.0,0
3.79,5.0,5.0,1.0,Winterfell,2014-05-31,Android,2014-01-28,0.0,2,True,66.7,0
6.96,4.4,5.0,1.0,Winterfell,2014-06-26,iPhone,2014-01-17,0.0,2,False,100.0,1
13.93,4.8,5.0,1.0,Astapor,2014-05-18,iPhone,2014-01-09,0.0,4,False,80.0,0
10.99,5.0,4.4,1.07,Winterfell,2014-06-01,Android,2014-01-11,14.3,1,False,14.3,0
3.57,4.9,4.8,1.03,Astapor,2014-06-30,iPhone,2014-01-04,5.1,5,False,59.0,1
3.03,5.0,5.0,1.2,Winterfell,2014-06-01,iPhone,2014-01-23,40.0,2,False,40.0,0
10.3,5.0,3.5,1.21,King's Landing,2014-06-21,iPhone,2014-01-11,33.3,3,False,16.7,1
3.64,5.0,5.0,1.0,Astapor,2014-01-24,iPhone,2014-01-21,0.0,1,True,100.0,0
6.11,5.0,5.0,1.0,Astapor,2014-04-12,iPhone,2014-01-11,0.0,0,True,0.0,0
0.95,5.0,5.0,1.0,Astapor,2014-02-08,iPhone,2014-01-17,0.0,2,True,100.0,0
3.58,4.6,5.0,1.0,Winterfell,2014-06-21,Android,2014-01-17,0.0,0,True,40.0,1
11.76,5.0,4.5,1.0,Winterfell,2014-04-07,Android,2014-01-24,0.0,1,False,100.0,0
1.04,1.0,3.0,1.0,King's Landing,2014-03-06,Android,2014-01-27,0.0,0,False,100.0,0
1.51,5.0,4.0,1.0,Winterfell,2014-06-09,iPhone,2014-01-10,0.0,0,False,66.7,0
4.43,4.6,4.0,1.0,Winterfell,2014-06-19,iPhone,2014-01-06,0.0,1,True,50.0,1
3.06,4.9,5.0,1.03,King's Landing,2014-06-23,iPhone,2014-01-30,7.7,12,False,96.2,0
3.69,5.0,5.0,1.0,Winterfell,2014-04-30,iPhone,2014-01-26,0.0,1,False,100.0,0
2.36,5.0,5.0,1.0,Winterfell,2014-01-20,Android,2014-01-19,0.0,1,False,0.0,0
18.87,5.0,5.0,1.0,Astapor,2014-05-14,iPhone,2014-01-17,0.0,2,True,100.0,0
7.56,5.0,4.7,1.0,King's Landing,2014-04-05,iPhone,2014-01-17,0.0,3,False,57.1,0
4.35,5.0,5.0,1.0,Winterfell,2014-02-07,Android,2014-01-11,0.0,1,True,100.0,0
4.26,5.0,4.6015592912744685,1.0,Winterfell,2014-06-22,iPhone,2014-01-16,0.0,1,True,0.0,1
8.14,4.778158195947439,5.0,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,1,False,100.0,0
6.63,5.0,4.6015592912744685,1.0,King's Landing,2014-06-29,iPhone,2014-01-07,0.0,0,True,0.0,1
4.31,5.0,4.9,1.0,Winterfell,2014-06-26,iPhone,2014-01-19,0.0,10,True,70.0,1
2.9,4.6,5.0,1.0,King's Landing,2014-06-11,Android,2014-01-21,0.0,4,False,100.0,0
4.02,5.0,5.0,1.0,Astapor,2014-01-26,Android,2014-01-21,0.0,2,True,0.0,0
26.24,4.0,4.6015592912744685,1.0,King's Landing,2014-06-27,iPhone,2014-01-05,0.0,0,True,100.0,1
17.46,5.0,5.0,1.0,Winterfell,2014-04-19,iPhone,2014-01-07,0.0,1,True,50.0,0
1.12,5.0,5.0,1.0,Winterfell,2014-06-27,iPhone,2014-01-10,0.0,0,False,100.0,1
28.06,5.0,4.6015592912744685,1.0,Astapor,2014-01-22,Android,2014-01-20,0.0,1,True,100.0,0
5.74,4.8,4.1,1.0,Winterfell,2014-06-26,iPhone,2014-01-08,0.0,1,False,82.4,1
15.03,5.0,4.6015592912744685,1.0,Winterfell,2014-03-18,iPhone,2014-01-22,0.0,1,False,100.0,0
2.39,5.0,4.8,1.0,Winterfell,2014-04-04,iPhone,2014-01-20,0.0,2,False,80.0,0
1.49,4.8,4.8,1.0,Astapor,2014-06-13,Android,2014-01-08,0.0,14,True,93.9,1
0.99,5.0,3.0,1.17,Winterfell,2014-05-25,iPhone,2014-01-23,33.3,0,False,0.0,0
10.36,4.0,5.0,1.0,Winterfell,2014-01-12,Android,2014-01-11,0.0,1,True,0.0,0
3.85,5.0,4.6015592912744685,1.0,Astapor,2014-01-22,Android,2014-01-21,0.0,1,False,100.0,0
4.27,5.0,3.7,1.0,Winterfell,2014-04-05,iPhone,2014-01-31,0.0,1,False,66.7,0
2.85,5.0,4.5,1.0,Winterfell,2014-06-09,Android,2014-01-25,0.0,1,True,25.0,0
4.52,5.0,5.0,1.0,Winterfell,2014-06-11,iPhone,2014-01-22,0.0,2,False,66.7,0
1.82,5.0,3.4,1.25,Winterfell,2014-05-21,iPhone,2014-01-30,33.3,0,False,33.3,0
8.59,5.0,5.0,1.0,Astapor,2014-01-19,iPhone,2014-01-18,0.0,1,True,0.0,0
2.79,4.7,4.5,1.0,Astapor,2014-04-26,iPhone,2014-01-14,0.0,7,False,76.0,0
8.46,4.8,4.7,1.04,Astapor,2014-05-19,iPhone,2014-01-26,8.3,6,True,58.3,0
32.16,5.0,5.0,1.0,King's Landing,2014-06-13,iPhone,2014-01-23,0.0,1,False,100.0,0
2.84,4.8,5.0,1.0,King's Landing,2014-04-18,iPhone,2014-01-11,0.0,2,False,50.0,0
3.53,4.5,3.9,1.0,Winterfell,2014-06-09,iPhone,2014-01-29,0.0,8,False,100.0,0
3.62,4.7,4.5,1.0,Winterfell,2014-06-29,Android,2014-01-21,0.0,2,False,48.0,1
4.38,5.0,5.0,1.0,Winterfell,2014-01-03,Android,2014-01-02,0.0,2,False,100.0,0
2.32,4.8,4.5,1.16,Astapor,2014-06-11,iPhone,2014-01-24,12.9,3,True,48.4,0
3.82,5.0,4.6015592912744685,1.0,Astapor,2014-01-27,Android,2014-01-26,0.0,1,False,100.0,0
3.35,4.7,4.8,1.01,Winterfell,2014-06-28,iPhone,2014-01-25,3.4,14,True,69.0,1
14.65,5.0,5.0,1.0,Winterfell,2014-06-20,iPhone,2014-01-14,0.0,0,True,100.0,1
3.36,5.0,4.9,1.0,King's Landing,2014-06-28,iPhone,2014-01-26,0.0,2,True,25.0,1
2.28,5.0,5.0,1.05,King's Landing,2014-04-17,iPhone,2014-01-23,20.0,0,False,100.0,0
2.55,4.6,4.1,1.13,Astapor,2014-06-28,iPhone,2014-01-14,12.2,10,True,59.2,1
7.95,5.0,4.0,1.0,Astapor,2014-01-16,iPhone,2014-01-15,0.0,1,True,100.0,0
3.96,5.0,5.0,1.0,Winterfell,2014-01-19,iPhone,2014-01-19,0.0,1,True,0.0,0
8.48,5.0,4.6015592912744685,1.0,Winterfell,2014-01-25,iPhone,2014-01-24,0.0,1,True,0.0,0
8.12,3.5,4.0,1.0,King's Landing,2014-04-28,iPhone,2014-01-15,0.0,0,True,0.0,0
1.37,4.5,4.4,1.0,Winterfell,2014-06-07,iPhone,2014-01-16,0.0,13,True,83.3,0
2.92,4.3,5.0,1.17,Winterfell,2014-03-15,iPhone,2014-01-18,33.3,2,False,66.7,0
2.4,4.5,5.0,1.0,Winterfell,2014-06-22,iPhone,2014-01-14,0.0,12,True,83.3,1
4.6,5.0,5.0,1.0,Astapor,2014-01-29,iPhone,2014-01-24,0.0,1,True,100.0,0
13.02,5.0,4.6015592912744685,1.0,Astapor,2014-02-26,iPhone,2014-01-17,0.0,0,False,100.0,0
1.18,4.4,5.0,1.0,Winterfell,2014-06-30,iPhone,2014-01-09,0.0,14,True,68.3,1
9.0,5.0,4.6015592912744685,1.0,Astapor,2014-04-01,iPhone,2014-01-28,0.0,0,False,100.0,0
1.75,4.5,4.8,1.0,King's Landing,2014-06-26,iPhone,2014-01-19,0.0,0,True,33.3,1
2.87,5.0,5.0,1.0,Winterfell,2014-02-02,iPhone,2014-01-31,0.0,2,True,50.0,0
1.46,5.0,5.0,1.0,Winterfell,2014-05-24,iPhone,2014-01-01,0.0,0,False,100.0,0
4.92,4.8,5.0,1.0,King's Landing,2014-06-28,iPhone,2014-01-25,0.0,0,True,50.0,1
1.54,5.0,5.0,1.0,King's Landing,2014-04-21,iPhone,2014-01-19,0.0,2,False,0.0,0
5.93,5.0,4.0,1.0,Winterfell,2014-02-28,iPhone,2014-01-01,0.0,0,False,100.0,0
1.97,5.0,5.0,1.13,Winterfell,2014-05-28,iPhone,2014-01-16,50.0,0,False,50.0,0
2.81,5.0,4.3,1.08,Winterfell,2014-06-05,iPhone,2014-01-25,16.7,0,False,50.0,0
8.6,5.0,4.5,1.08,Astapor,2014-04-21,iPhone,2014-01-04,33.3,1,False,33.3,0
11.76,4.6,4.8,1.28,Winterfell,2014-06-20,iPhone,2014-01-21,25.0,0,False,62.5,0
7.46,5.0,4.6015592912744685,1.0,Winterfell,2014-04-26,Android,2014-01-14,0.0,0,False,0.0,0
2.96,4.6,4.8,1.01,Winterfell,2014-06-23,iPhone,2014-01-25,1.9,9,False,44.2,0
6.0,5.0,4.6015592912744685,1.0,Winterfell,2014-06-28,Android,2014-01-28,0.0,0,False,0.0,1
2.33,4.7,4.8,1.08,King's Landing,2014-06-30,iPhone,2014-01-07,11.7,7,True,68.9,1
3.22,5.0,4.6015592912744685,1.0,Winterfell,2014-02-07,Android,2014-01-11,0.0,1,False,100.0,0
9.4,4.3,5.0,1.0,Winterfell,2014-06-27,iPhone,2014-01-13,0.0,1,False,100.0,1
2.95,5.0,4.6015592912744685,1.0,Astapor,2014-01-22,iPhone,2014-01-21,0.0,1,True,100.0,0
2.45,4.7,4.9,1.13,King's Landing,2014-06-30,iPhone,2014-01-23,18.2,11,True,36.4,1
17.85,5.0,4.0,1.0,Winterfell,2014-04-30,Android,2014-01-08,0.0,1,True,100.0,0
6.39,5.0,5.0,1.08,Winterfell,2014-01-28,Android,2014-01-06,33.3,3,False,100.0,0
8.25,5.0,4.6015592912744685,1.0,Winterfell,2014-05-18,Android,2014-01-25,0.0,0,True,0.0,0
15.51,5.0,5.0,1.0,Astapor,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0,0
7.34,4.0,4.0,1.0,Winterfell,2014-01-05,Android,2014-01-05,0.0,1,False,0.0,0
2.05,4.7,4.8,1.02,Winterfell,2014-06-14,iPhone,2014-01-16,8.7,3,True,52.2,0
14.25,5.0,4.0,1.0,King's Landing,2014-06-20,iPhone,2014-01-06,0.0,3,True,100.0,1
1.46,5.0,4.6015592912744685,1.0,Winterfell,2014-06-22,iPhone,2014-01-24,0.0,1,False,0.0,0
15.49,4.5,4.0,1.0,Winterfell,2014-05-21,Android,2014-01-18,0.0,0,False,100.0,0
2.81,4.5,3.6,1.0,Winterfell,2014-06-03,iPhone,2014-01-06,0.0,4,True,85.7,0
4.09,4.5,4.1,1.0,Winterfell,2014-04-11,iPhone,2014-01-05,0.0,8,False,64.3,0
7.46,5.0,5.0,1.04,King's Landing,2014-01-29,iPhone,2014-01-17,16.7,6,False,100.0,0
3.46,4.1,4.5,1.0,Winterfell,2014-04-30,iPhone,2014-01-06,0.0,1,False,60.0,0
2.0,5.0,4.6015592912744685,1.0,Winterfell,2014-05-23,Android,2014-01-03,0.0,0,False,100.0,0
1.29,4.5,5.0,1.25,Winterfell,2014-04-27,iPhone,2014-01-23,50.0,0,False,50.0,0
5.6,5.0,4.6015592912744685,1.0,Astapor,2014-01-22,iPhone,2014-01-21,0.0,1,False,100.0,0
4.8,4.7,4.0,1.0,Winterfell,2014-05-20,iPhone,2014-01-06,0.0,5,False,92.9,0
5.63,4.3,4.3,1.13,Winterfell,2014-03-23,iPhone,2014-01-15,12.5,3,False,50.0,0
0.73,5.0,4.0,1.19,Astapor,2014-03-01,iPhone,2014-01-30,50.0,4,False,75.0,0
2.83,4.6,2.5,1.0,King's Landing,2014-06-28,iPhone,2014-01-22,0.0,3,True,75.0,1
2.32,4.8,5.0,1.02,King's Landing,2014-07-01,iPhone,2014-01-27,3.5,15,True,59.6,1
2.33,4.9,4.4,1.03,Astapor,2014-04-25,iPhone,2014-01-24,12.5,1,False,75.0,0
3.61,5.0,5.0,1.0,Astapor,2014-01-15,iPhone,2014-01-15,0.0,1,True,100.0,0
3.73,4.8,4.7,1.02,Winterfell,2014-06-28,iPhone,2014-01-31,3.8,5,False,38.5,0
6.03,5.0,5.0,1.0,Astapor,2014-02-22,iPhone,2014-01-26,0.0,3,False,100.0,0
3.88,5.0,4.7,1.0,King's Landing,2014-06-01,Android,2014-01-18,0.0,5,False,63.6,0
3.67,5.0,4.3,1.0,Astapor,2014-03-03,iPhone,2014-01-30,0.0,0,False,100.0,0
14.14,5.0,5.0,1.0,Winterfell,2014-05-30,iPhone,2014-01-03,0.0,1,False,50.0,0
5.2,4.8,4.5,1.0,Winterfell,2014-03-16,Android,2014-01-15,0.0,2,True,0.0,0
6.93,4.0,4.0,1.0,Winterfell,2014-04-26,iPhone,2014-01-04,0.0,2,False,75.0,0
9.2,5.0,2.0,1.0,King's Landing,2014-01-21,iPhone,2014-01-06,0.0,2,True,50.0,0
1.01,4.8,4.6,1.06,Winterfell,2014-06-30,iPhone,2014-01-15,12.5,0,True,87.5,1
11.38,5.0,4.0,1.0,Astapor,2014-01-17,iPhone,2014-01-13,0.0,2,False,100.0,0
6.63,4.8,5.0,1.06,Astapor,2014-06-26,iPhone,2014-01-04,6.1,11,False,42.9,1
3.44,5.0,4.0,1.0,King's Landing,2014-06-22,Android,2014-01-31,0.0,0,False,0.0,0
6.73,5.0,5.0,1.0,Winterfell,2014-05-18,iPhone,2014-01-25,0.0,0,True,25.0,0
5.16,5.0,5.0,1.09,King's Landing,2014-06-27,Android,2014-01-13,12.5,0,False,100.0,1
8.42,5.0,5.0,1.0,Winterfell,2014-02-12,Android,2014-01-14,0.0,3,False,100.0,0
1.74,4.2,2.7,1.0,Winterfell,2014-06-25,iPhone,2014-01-23,0.0,5,True,60.0,1
11.16,5.0,5.0,1.25,King's Landing,2014-06-08,Android,2014-01-18,25.0,0,True,0.0,0
5.69,4.6,4.8,1.0,Winterfell,2014-06-11,Android,2014-01-08,0.0,5,True,45.5,1
2.45,5.0,5.0,1.17,King's Landing,2014-06-06,Android,2014-01-06,16.7,2,False,66.7,1
11.29,4.0,4.6015592912744685,1.0,Astapor,2014-03-07,iPhone,2014-01-10,0.0,0,False,100.0,0
1.19,5.0,4.5,1.0,Winterfell,2014-01-09,iPhone,2014-01-08,0.0,2,False,100.0,0
5.4,5.0,5.0,1.0,King's Landing,2014-05-31,Android,2014-01-10,0.0,2,False,25.0,0
2.88,5.0,5.0,1.0,Astapor,2014-04-07,iPhone,2014-01-28,0.0,3,True,80.0,0
1.57,4.8,4.8,1.05,Winterfell,2014-03-30,iPhone,2014-01-23,20.0,4,True,40.0,0
5.63,4.8,4.8,1.0,Winterfell,2014-06-01,Android,2014-01-29,0.0,3,False,66.7,0
2.17,4.8,4.5,1.0,Winterfell,2014-04-17,Android,2014-01-10,0.0,1,False,50.0,0
7.45,5.0,4.6015592912744685,1.0,Astapor,2014-04-03,iPhone,2014-01-17,0.0,0,False,100.0,0
2.22,5.0,4.0,1.0,Astapor,2014-03-09,iPhone,2014-01-27,0.0,1,False,33.3,0
2.46,5.0,5.0,1.0,Astapor,2014-01-09,iPhone,2014-01-01,0.0,2,True,100.0,0
8.84,5.0,4.6015592912744685,1.0,Astapor,2014-03-16,iPhone,2014-01-11,0.0,0,False,0.0,0
1.07,4.8,5.0,1.0,King's Landing,2014-01-19,Android,2014-01-08,0.0,4,False,50.0,0
3.05,4.8,4.7,1.05,Winterfell,2014-06-29,iPhone,2014-01-25,7.8,19,True,64.1,1
3.85,5.0,5.0,1.0,Winterfell,2014-05-25,iPhone,2014-01-31,0.0,2,False,50.0,0
1.54,4.7,5.0,1.0,Astapor,2014-05-23,iPhone,2014-01-01,0.0,0,True,100.0,0
2.75,4.5,5.0,1.25,Winterfell,2014-02-02,Android,2014-01-31,50.0,2,False,50.0,0
7.41,5.0,5.0,1.0,Winterfell,2014-01-27,iPhone,2014-01-05,0.0,3,True,33.3,0
6.21,5.0,4.0,1.0,Winterfell,2014-06-22,iPhone,2014-01-13,0.0,0,False,0.0,1
4.96,5.0,5.0,1.0,Winterfell,2014-02-17,iPhone,2014-01-26,0.0,1,False,100.0,0
7.0,5.0,5.0,1.0,Astapor,2014-03-23,Android,2014-01-10,0.0,1,False,50.0,0
1.87,4.7,5.0,1.15,Winterfell,2014-06-26,iPhone,2014-01-04,13.9,8,True,81.2,1
5.4,5.0,3.5,1.0,Winterfell,2014-03-15,iPhone,2014-01-07,0.0,0,False,66.7,0
1.13,4.7,5.0,1.0,King's Landing,2014-04-22,iPhone,2014-01-27,0.0,1,False,100.0,0
5.12,5.0,5.0,1.0,King's Landing,2014-04-19,Android,2014-01-15,0.0,0,False,100.0,0
6.63,4.8,3.0,1.0,Winterfell,2014-06-28,iPhone,2014-01-10,0.0,6,False,71.8,1
7.16,5.0,5.0,1.0,Winterfell,2014-04-17,iPhone,2014-01-21,0.0,1,True,100.0,0
1.66,4.0,5.0,1.0,Winterfell,2014-01-27,iPhone,2014-01-27,0.0,1,False,100.0,0
8.73,5.0,4.8,1.0,King's Landing,2014-06-29,iPhone,2014-01-25,0.0,1,True,75.0,1
4.21,5.0,5.0,1.0,Astapor,2014-03-12,iPhone,2014-01-12,0.0,0,True,100.0,0
5.8,5.0,4.6015592912744685,1.0,Astapor,2014-04-24,iPhone,2014-01-06,0.0,0,True,100.0,0
11.93,3.8,1.0,1.0,Winterfell,2014-05-03,iPhone,2014-01-03,0.0,0,True,75.0,0
1.87,4.5,5.0,1.0,King's Landing,2014-06-27,iPhone,2014-01-06,0.0,0,False,100.0,1
2.86,5.0,5.0,1.0,King's Landing,2014-06-20,Android,2014-01-23,0.0,2,True,100.0,0
2.49,5.0,4.6015592912744685,1.0,Astapor,2014-06-09,iPhone,2014-01-27,0.0,0,True,0.0,0
9.09,5.0,5.0,1.0,King's Landing,2014-04-11,Android,2014-01-22,0.0,0,False,100.0,0
2.26,4.8,5.0,1.0,King's Landing,2014-06-26,iPhone,2014-01-05,0.0,6,True,41.2,1
1.92,4.7,4.6,1.09,Winterfell,2014-06-27,iPhone,2014-01-10,7.4,2,True,48.1,1
1.82,5.0,5.0,1.0,Winterfell,2014-03-11,Android,2014-01-17,0.0,1,False,100.0,0
13.88,5.0,5.0,1.0,Winterfell,2014-03-20,iPhone,2014-01-25,0.0,0,True,100.0,0
9.97,5.0,3.0,1.0,Winterfell,2014-02-12,iPhone,2014-01-21,0.0,2,True,100.0,0
4.59,4.0,5.0,1.17,Astapor,2014-06-29,iPhone,2014-01-06,33.3,1,True,33.3,1
4.7,5.0,4.6015592912744685,1.0,Winterfell,2014-01-18,Android,2014-01-18,0.0,1,True,0.0,0
3.12,5.0,4.6015592912744685,1.0,Winterfell,2014-05-17,Android,2014-01-10,0.0,1,False,50.0,0
2.18,5.0,4.6015592912744685,1.0,Winterfell,2014-05-26,Android,2014-01-25,0.0,0,False,0.0,0
15.15,5.0,4.6015592912744685,1.0,Winterfell,2014-06-01,iPhone,2014-01-10,0.0,0,False,0.0,0
3.23,5.0,5.0,1.0,Astapor,2014-05-31,iPhone,2014-01-09,0.0,0,False,100.0,0
